team,landscape,strategy,aggregate_fn,labor_hours,starting_pos,seed,time,pos,fitness
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,11,"[-81, -70]",-11461.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,12,"[-77, -71]",-10970.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,13,"[-72, -67]",-9673.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,14,"[-67, -64]",-8585.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,15,"[-67, -64]",-8585.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,16,"[-65, -65]",-8450.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,17,"[-63, -63]",-7938.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,18,"[-60, -65]",-7825.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,19,"[-60, -65]",-7825.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,20,"[-58, -62]",-7208.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,21,"[-55, -57]",-6274.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,22,"[-52, -59]",-6185.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,23,"[-48, -62]",-6148.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,24,"[-51, -57]",-5850.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,25,"[-51, -57]",-5850.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,26,"[-47, -53]",-5018.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,27,"[-43, -49]",-4250.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,28,"[-45, -45]",-4050.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,29,"[-46, -40]",-3716.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,30,"[-46, -40]",-3716.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,31,"[-43, -40]",-3449.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,32,"[-43, -40]",-3449.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,33,"[-43, -40]",-3449.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,34,"[-43, -40]",-3449.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,35,"[-43, -40]",-3449.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,36,"[-38, -35]",-2669.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,37,"[-40, -32]",-2624.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,38,"[-36, -34]",-2452.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,39,"[-33, -33]",-2178.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,40,"[-33, -33]",-2178.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,41,"[-30, -28]",-1684.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,42,"[-32, -25]",-1649.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,43,"[-30, -24]",-1476.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,44,"[-29, -24]",-1417.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,45,"[-25, -24]",-1201.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,46,"[-23, -19]",-890.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,47,"[-23, -19]",-890.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,48,"[-22, -19]",-845.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",9,49,"[-21, -18]",-765.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,0,"[-97, -99]",-19210.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,1,"[-94, -97]",-18245.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,2,"[-94, -97]",-18245.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,3,"[-94, -94]",-17672.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,4,"[-89, -92]",-16385.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,5,"[-86, -87]",-14965.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,6,"[-87, -83]",-14458.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,7,"[-84, -78]",-13140.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,8,"[-81, -73]",-11890.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,9,"[-78, -76]",-11860.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,10,"[-77, -73]",-11258.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,11,"[-77, -73]",-11258.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,12,"[-72, -73]",-10513.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,13,"[-72, -73]",-10513.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,14,"[-69, -69]",-9522.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,15,"[-68, -65]",-8849.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,16,"[-68, -65]",-8849.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,17,"[-63, -62]",-7813.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,18,"[-58, -61]",-7085.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,19,"[-57, -59]",-6730.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,20,"[-54, -54]",-5832.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,21,"[-54, -54]",-5832.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,22,"[-52, -49]",-5105.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,23,"[-49, -44]",-4337.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,24,"[-49, -44]",-4337.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,25,"[-50, -41]",-4181.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,26,"[-48, -38]",-3748.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,27,"[-45, -35]",-3250.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,28,"[-46, -32]",-3140.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,29,"[-48, -27]",-3033.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,30,"[-48, -27]",-3033.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,31,"[-46, -25]",-2741.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,32,"[-44, -28]",-2720.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,33,"[-39, -23]",-2050.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,34,"[-39, -23]",-2050.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,35,"[-39, -23]",-2050.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,36,"[-35, -18]",-1549.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,37,"[-35, -18]",-1549.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,38,"[-33, -18]",-1413.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,39,"[-33, -18]",-1413.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,40,"[-29, -23]",-1370.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,41,"[-30, -18]",-1224.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,42,"[-27, -20]",-1129.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,43,"[-25, -18]",-949.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,44,"[-20, -19]",-761.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,45,"[-20, -19]",-761.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,46,"[-16, -17]",-545.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,47,"[-16, -17]",-545.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,48,"[-14, -16]",-452.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",10,49,"[-14, -16]",-452.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,0,"[-101, -95]",-19226.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,1,"[-100, -93]",-18649.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,2,"[-100, -93]",-18649.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,3,"[-101, -89]",-18122.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,4,"[-101, -89]",-18122.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,5,"[-96, -86]",-16612.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,6,"[-95, -83]",-15914.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,7,"[-93, -80]",-15049.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,8,"[-88, -82]",-14468.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,9,"[-84, -81]",-13617.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,10,"[-80, -77]",-12329.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,11,"[-80, -73]",-11729.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,12,"[-75, -74]",-11101.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,13,"[-71, -75]",-10666.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,14,"[-66, -70]",-9256.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,15,"[-66, -70]",-9256.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,16,"[-66, -70]",-9256.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,17,"[-66, -70]",-9256.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,18,"[-66, -67]",-8845.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,19,"[-62, -66]",-8200.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,20,"[-61, -65]",-7946.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,21,"[-56, -61]",-6857.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,22,"[-52, -56]",-5840.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,23,"[-48, -53]",-5113.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,24,"[-43, -54]",-4765.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,25,"[-38, -49]",-3845.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,26,"[-38, -49]",-3845.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,27,"[-38, -44]",-3380.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,28,"[-38, -44]",-3380.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,29,"[-40, -42]",-3364.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,30,"[-35, -37]",-2594.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,31,"[-32, -33]",-2113.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,32,"[-32, -33]",-2113.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,33,"[-32, -30]",-1924.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,34,"[-32, -30]",-1924.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,35,"[-28, -29]",-1625.0
"{""name"": ""identical"", ""players"": [{""vision_y"": 5, ""vision_x"": 5}, {""vision_y"": 5, ""vision_x"": 5}]}",SimpleHill,synchronic,max,50,"(-100, -100)",11,36,"[-23, -27]",-1258.0
